,cluster,id
7965,2,2r8FGx26jevvKKl41Nmedu
7966,18,0fUsv9EmTEJNm3ydxOAIHL
7967,3,2m3ouxt4GwarBCRCmwDJdO
7968,9,2nWHcM4Oa8bs24uthT2REP
7969,18,0hsEwB7RvpWOJYZnAF4j4E
7970,7,512MBYuQD7lJr4oBqHjh0A
7971,18,77Rx3xMZWX1NxEUnFwQavQ
7972,18,7HZqD8EWEBQrklzLf3oQer
7973,2,1Oy4c5vseF1wbnKle1ZQQp
7974,18,6ctvgLJJZQkdzch0L1dj7X
7975,18,2DeeIhuocnnAfwVMaN2tP1
7976,2,6Wl4UTPfu7J967GhYXfsWP
7977,2,2BOqDYLOJBiMOXShCV1neZ
7978,18,6j7JXcBcgkqiMV7RMWzcpk
7979,18,1D4w5YySaeByR5OgvBkfbC
7980,23,7BRYEE8wi0gye3T5V7zro9
7981,18,0ncp94ULTBgS0U3GZD80AC
7982,2,5aynOMgD0cXpcq8MJXkWjH
7983,0,0qynC1yRTNWI7JEsKV9dwg
7984,2,1BYKL9apyfXUvGm5Ni4d9C
7985,18,72RpvmZyTHqRWJHEi6d3i4
7986,2,1HtZGloe3ovx3CadjR97dr
7987,23,5HhEkkAFcGMYLQbF6GUa6C
7988,7,737nSliKsqD7XmpFff8DzJ
7989,5,7B6aUliCHEhaWDaUBZGWqj
7990,23,6tmwEEqi4o7wpys88d0sqg
7991,23,2ckJlAv1EZ8JRLDE2HNv2O
7992,18,7xDuAq8R7VVufDqqz5ZCi3
7993,22,4s8kxu7ipl6uAFyncBX4RR
7994,23,17k9pVUNbiN6l3UtJeX3Wx
7995,23,4UKlAy4rj6kCXZ076PyHyd
7996,0,2pLE33FR1hBKBh20aouYHJ
7997,18,28vyxr4A3WyiZ9dR1mTIr5
7998,18,57A8SCoG3YamyeNzizCtaH
7999,2,1pfOZQDapYAnR5qbHZhsXm
8000,23,5AFMjlqAA0skXGqZHGZDxt
8001,11,7b9tTbSIfpAePo4v18dbwv
8002,2,1GbZIkLniBhSuEaW7qGqp3
8003,23,0mQhrGlPgwWPscwMfC6WfI
8004,9,6BU8Zh86mwohDsmSyvB6hg
8005,11,6HuetsfttCsDk6hx41OQ7S
8006,2,35M5jZAr2kizYaDvn4bXwx
8007,18,7ITWyuMyhjlR9PRQhQtA1l
8008,7,4NoJp7ek8ZcuHoq3DzhKCo
8009,11,29CjkGjZnDVdJsfbRoNOGJ
8010,11,5hWZSnDyQSdydBWrZnVX9Z
8011,18,0b683lyejYRh6CBWJQgExw
8012,2,1xMCUb9iBxgjyYQF5Lfwwy
8013,11,0kcVKQd51mgJdEe3Fgqmas
8014,23,3D1dtHt0jajUguVbEo4iAu
8015,2,46iMzIoVmlfuorWb6ixZKm
8016,2,7pp1dAz4SXWz052k2idxTn
8017,2,3siVXh2pHcZm04ADzi2ur0
8018,18,3u5DJhyNjkFCeCywlEK5JO
8019,18,10tuukId64A915wwQ9HzhK
8020,19,3foAHYDoyz3Xc48rbfxLLg
8021,18,4VLlZqi5uAbmuCvPlyRs9n
8022,23,7AKVU7SsXyPlWvRJPSTWHV
8023,12,5fiyuKLoOKKFbJBOp8gNiW
8024,2,6XQFlHxU5apTlm0RR9CbJ7
8025,18,6rUgmZtH7GMCDMMkYAOslN
8026,9,4Ujd4ROrsrujyD4GQZi4oh
8027,11,18ZK9RiSZdZVTkzVFw0yin
8028,18,7fBKJ3CxmG1LQHexTIY7g7
8029,13,0f6t3131LT1No7MnJGiPVw
8030,8,7bsxDwNl5lYXOWU5U3jvQw
8031,3,3u3eiXFxCifcIQnsgcmv43
8032,0,0THrI8Ivjqx3amBo4d4bSD
8033,12,1ofE8ysdx2yRlfk21hqipf
8034,16,7iVX1Nr0XyvzxFUsOL8Edl
8035,3,3Snsn7nR619p0Ze090QT7K
8036,14,6FrpVh6qp1UeQReksd7IlF
8037,15,3EinJKmldBC1cQ9rVDiHEp
8038,12,1FhLIR9IcnuE5CRgugkvr2
8039,14,5M9aURB8w1hD13HZhdBSUB
8040,8,75rWEZDZB8p9ZKLP9sEpZJ
8041,14,1HUmlcTxVNZZzGBFb7dz84
8042,17,1EyibibCLQgHcGDYbCmCPx
8043,21,2JqGywsrBCx7jejTJRyaan
8044,17,5gugAjAxDTPulzcCfDUu3c
8045,14,3OrMbFUgXjchOYTU8TeLO7
8046,14,4ngGJcO8IDtvf7jmkMaS9G
8047,16,3vIvmbcfvC9ByPrpvTrSZq
8048,3,6h39dC39snLZDESOv5MV5U
8049,0,6dyYYx3awmMWPYvscFZkEU
8050,14,1ox7ygxlRnNjwvCsKePvBC
8051,0,4k2ZyVo88pz7olFMKi18dK
8052,14,1DFnhOVN66vUuCW0uKwLsO
8053,17,3enhwNFECQX6psc1uqprYV
8054,12,7hSTXrC5oAMss4LTPbbkua
8055,8,6BcgLpYUrgWdupgoq3pNIQ
8056,14,4mIo1BjbD5tyuLceK7Ifpn
8057,12,5Ax15OS8YLh8o7m20C90LX
8058,8,4pnDR3Dbsn19PE7VRbI4ed
8059,13,0M2anbL4SH9kiWvEyTGzGJ
8060,21,6r9QXipO2r5JbGQvFH0NU0
8061,14,1SD9Lcw30NlVFH3lGSizMr
8062,3,3fgbDLcBPZlpvpuQh3RqCL
8063,14,3nLwHzldNExFUQZAbsvo1W
8064,12,20kzGFgtQU4C1G1Rd50YAU
8065,17,3JJTxDdpXT1eLTvpAcOVTo
8066,8,0mu5Nx4SndpjAi8br265GC
8067,8,5xGbjkIYJqg7gTkMXDG4Ap
8068,13,0G6rvTge4OQ8DYaOntvqFd
8069,16,6p3eGwdNH7Psr1mBoHaZVE
8070,8,2nvXDCsTar9OarWuaDr2Co
8071,0,1eGZJFuBUorRGAx3GGC4dR
8072,8,1TNHkCfUOLTGQEG6KPnDne
8073,14,1XHBrciEOk88g5toN30LNS
8074,16,6cjZRiVzp8Gm9tR3KyMzuA
8075,16,5fI5pxniCIzgDJDIVPSlnX
8076,9,1AebvIVZtZpHwLL16K9K0b
8077,16,4RMtFI3hGFBnyDg9YIvLLs
8078,8,6Si27A4FgyHshNoPktd02V
8079,14,5MxO9aHOVlxlUcbEg2MB7W
8080,16,67m4RmEnCwnnvDwFMkKH0N
8081,14,1KzKhPENPl7U9Mi25Qo7ir
8082,13,4nFTdm00nqHN0TKT39QnsE
8083,12,2qT5wU3DiOItGKaLK0EHWT
8084,14,3f6cQPVTkf8KuEni7b8bS6
8085,22,2eAcey7KS6TmHulCNjxABW
8086,3,51TZ1XRQSKX4EYlgEWrQ4d
8087,17,5zeqPOKP0LVy3FTm7txSjL
8088,8,0IqIYdgoFJSGUaSqbWjoJX
8089,20,3J0vtBWWTwKUzwgvQrR4yM
8090,12,6Bhdiee45ytzB8b2tgHdzR
8091,17,2F6i6zjbIxkR5euRa7EuLi
8092,20,0v2POEELhkbrIWVVrLKXft
8093,14,6NWZnftVAZPB8Rw7a5NWgT
8094,3,0q7euTnoiHi5rZCOx2MD7h
8095,3,4hxRIa7X3xxfHfyWiNYpLL
8096,14,5QJwvpgZXdMD9lDtdczCVy
8097,14,1OAdujv6QdbdHH3fQiOXdi
8098,8,3EjZiWj3iZJMSoiSA8a89j
8099,22,5qsQETO2bXy91QNhrroLam
8100,0,7c1CFHIQ3nWHXCVQRfnXbS
8101,22,5bS6VIBCYdi9QL9T1upn3G
8102,8,7MyhIzwqpwfetObvzcTbkm
8103,6,1GbaYkO03CexWgFDLvfYpx
8104,8,71Oms7gQplSCKyayQbfEv9
8105,14,0xKMUM351s2DNmjkF6bBrM
8106,12,0r1zuvTrYEXOSYw6vv2zZB
8107,0,1lZr19oQWX6GwbaqmqCSlT
8108,14,5coKycHyTQPMMD8Lfn6zz8
8109,17,16mvl8nywyMhaZQXjzp5ss
8110,14,5H2h4rL5hg9i4Dgt76EeU0
8111,13,6puGiGjcBEPXZ9Jb8w67iK
8112,8,0K7U3HXP57djVDMYEha4m4
8113,14,2TkrJltw9def4L6BuWrAK8
8114,16,4F8JgSAhDLib5yoUoykMMZ
8115,8,5ozMzxd0b6oVAfRrznAKbB
8116,8,77jPxBu1EM5pEQGUJnliFc
8117,15,4CkPUATQc19McO5ZbZ4hcj
8118,16,5kzrBAsrJLkFJuKLh7Dn5y
8119,14,2g8NLn4uyPm8f5PLPqfC0N
8120,0,38aRO4YR1ZWLieQZSUMM3W
8121,16,6dXDcXIJhCvXzRd2g4sVxn
8122,22,01Dj4Wbwl77MOocHyB2v3g
8123,16,779FbBla1TUaj4LPAoIedf
8124,12,3RJlOOTVF6OGVKShin4ANu
8125,14,77AOawZpseyMrWqyA4TcE0
8126,22,4eaYdf3FRu3qm7pwrl2heS
8127,16,3RO2MnTTuwt0kSzaiBBOvt
8128,14,3sOrrSRIspLVI8gLV8X3Ky
8129,14,1CWMg40DlgY8EIUvKwpy2n
8130,17,3O8X1DE9btbzy4UH9cSX9a
8131,17,5ftdTvmQjjsL23t7jxADfI
8132,13,30Ih2VLYmGIWameeQeyaDr
8133,16,3NRql0A1Ef4RCvT473iqgD
8134,14,2OFrAsP5Vrcb0DtsPNsm54
8135,9,2TSt5uNcRSnMbxYJ5AjPvt
8136,3,57RA3JGafJm5zRtKJiKPIm
8137,17,4g3Ax56IslQkI6XVfYKVc5
8138,6,22W4eNzgioQ4Tkz8B3v17a
8139,14,1Avnd5xLg7HmaNofmYk7RQ
8140,14,6vYRwtuNmaQJg7SlcrMdPs
8141,14,1LomCMl5wD3MPVlC6smUHe
8142,22,5wCVLW9qMtIY9IkBeyYnh6
8143,12,1GZH9Sv6zCIse2GKihRHKy
8144,15,0LtOwyZoSNZKJWHqjzADpW
8145,2,0d6bZwEAi1XblGRhnzPfgC
8146,14,2RtNSM8cPCAOZ5bvQbW6y3
8147,15,5C5Fle0gDOcUchmj4RgVH5
8148,8,57BSFXytUc9trbqP9e3qrF
8149,6,6UDsXXPcmbCwXRlNp8s1wT
8150,14,1MJ5f5EYBC92ADD6xcz7nb
8151,17,2X485T9Z5Ly0xyaghN73ed
8152,8,1LPGwuFgIzbJoShfDdw7MY
8153,18,5Y42u37PlyQXegnuI1Hpo1
8154,0,6POhPsV2jFJCzZMubANwNB
8155,18,5I6y1KWmUoV5YCaIEcs1qs
8156,22,6WmIyn2fx1PKQ0XDpYj4VR
8157,8,7j24QT8Ic9jezjH0s4Lg5B
8158,18,3E3dnHbmTxANxgMqKrf1go
8159,0,2yWiiFMjGoNoOxLKbuTlsF
8160,15,6WnZhhLoCQBVSKqkRPNF7a
8161,14,7MzJgeGUrfW5HdvERFwaLd
8162,0,3TgMcrV32NUKjEG2ujn9eh
8163,22,52E1427pP2darugrmmbW6k
8164,22,53vFEC7MHFKctetVsD19S4
8165,15,1M4Ud66z18wuIq3oOxqVHa
8166,11,68ClfNyV71AjdTfGIyu4Gx
8167,9,7gARZ2i5u5DHC1b1n1fML5
8168,9,0HKqMkx5WZAGJlB5gzJcMi
8169,21,53PkA8aXiwH4ppa0V0iO7o
8170,0,4m0q0xQ2BNl9SCAGKyfiGZ
8171,18,2ZWlPOoWh0626oTaHrnl2a
8172,6,0Oqc0kKFsQ6MhFOLBNZIGX
8173,17,66tkDkPsznE5zIHNt4QkXB
8174,14,1gmYNelMcY3SFIXhpeBkaz
8175,0,3Gda1sTo2ZjbztjjsnAsP3
8176,23,2e1v7BNkqIxgyJZ7YWNGOM
8177,9,2AF5Kzxb4pz7j79Ity84pP
8178,9,04GyFGGvAyItrPfeV0HNj2
8179,9,7CH99b2i1TXS5P8UUyWtnM
8180,11,4fpEuKIzTLmMJnYwFU0oqr
8181,0,6WVheb5G29cbDOzF4qMfli
8182,14,07w28JF0iYZsJREgD3906I
8183,22,6SZgDG2pMgk1iZXYT1ZGPI
8184,15,0Ss9wcXyyL86SgTJg1r9dI
8185,17,1f36D2fxgU2Mk1TxS7WhjG
8186,9,78J9MBkAoqfvyeEpQKJDzD
8187,9,3TohsRo77vDtjKi1t8mqze
8188,17,3GkIeUXutIw8XnW9ZC3hJ3
8189,15,5mVoeGuLmmzZ7dUrgfIWuw
8190,9,4HfLQJtVT1KiX1eVedDyTm
8191,8,39exKIvycQDgs4T6uXdyu0
8192,22,0tByDZgQzoNfFFmpgleB0s
8193,9,0qaWxVVd3KrP4WY27KWpIe
8194,18,0ntyYV99MFp7f7MGZlwYj4
8195,8,3BpUZB0tw4zNmG3Iw1mclL
8196,2,3s9eWdn8IymCPvVLcKpjww
8197,6,4dRqYKhLVujxiBXcq50YzG
8198,13,3X5PSHyFEfkkbIncpslasP
8199,17,2tM5AwrKDhvW8LDJ8F5lk4
8200,11,2x2x2U3sAv6IP7O0F9zEvc
8201,8,61WB7JcbfXjDpt5WLM2ymI
8202,2,14bdkfiD8UAYJalXKFwcwb
8203,14,1LwP9g1Hjbs64jXM2Qsxry
8204,17,6UGlSlhwl2MNhsrg5Wepq3
8205,15,55MEbqyxZphjB0beZ7YT0f
8206,14,282VgBXcFt4JPkkxT7c2cF
8207,23,6chyadaFmcdgpfSDW31KVj
8208,15,2fXKyAyPrEa24c6PJyqznF
8209,22,3RH28o7i7Ly4c7yEEPH4Zq
8210,8,5CeL9C3bsoe4yzYS1Qz8cw
8211,14,2W70vgf87uyNB2XRpRDEES
8212,2,0EFEkt29P7Icr7dO4vN6yk
8213,23,4MSdFtD1JPc2W3J13uJPeS
8214,14,4vReegUzNPc2t06jJKgieU
8215,15,5QAQxxN163HxD1uU0BrMYM
8216,13,6MHOg9xiYC2gj8zcASaLUo
8217,17,2iQvYaOlUcuVgczMtRvAcV
8218,23,6TNNMVpOgn8K5NoDC7alG6
8219,18,3m2Zd230K68bC4Qe961d9p
8220,0,3HMOMdRPywfouYx5B4PvaH
8221,14,5FFowl1Ve4S5OehL6OywSg
8222,9,1r5Sio50UmqBG42gt2EKYx
8223,14,38wCbVfMreML5ZhF5iQuKA
8224,17,2gOaGuy7ZlfVDSnTfPkxpH
8225,17,34Rt8Ti2OAsA8s39rLgyML
8226,17,6gv02BqPCsOQz5QQ4jnNOY
8227,13,6u91CCTziobh3twCDMBlEk
8228,14,1tzXnPndBrd2G5GXrOBc1c
8229,13,672N8DGGTOLCOgWe0koX5g
8230,8,1eamsmwcYYhJwTgMFdQ6YN
8231,15,0vLwL4xuJ3s7SeaCdvMqkY
8232,14,2hjGuRIEfEGzQ5MEWLowiU
8233,14,76UnqLEbklk07LOjmv6Pma
8234,6,4sscDOZCkbLSlDqcCgUJnX
8235,13,4Xne0YjYaY1MtP74svE08d
8236,14,7q5n3kuNbHCWx6LZOY1Z0r
8237,9,6nFdjV1Ko66O111x74K2kn
8238,15,2EEinN4Zk8MUv4OQuLsTBj
8239,17,5nG6XQckfjnPkDyxDGDFFV
8240,21,5xDQhEvVjbMoy6ViNQxNeG
8241,15,52UcjsM15hjCQAUbTW2hy1
8242,13,1Cl1J4Ai7NkuhLdaDHthTh
8243,13,3UNr9baVQg513GLBGyHSP4
8244,0,5BP0oaQ1VhuaznT77CBXQp
8245,13,758wEKVqfYopJIHYWdLVd4
8246,14,4R7kumtHnf5SsKyPYrVO5r
8247,14,3HfEgAaf0koxBpBB8NvGda
8248,8,4SPi5Pl7aAtauFsH9Lk5LB
8249,22,1dJuteDIOkGfDSN7zPkzNv
8250,12,0E9kVNemhjlDCBUuGbiHfU
8251,23,2UayKZmrsYyjNj6T8frugJ
8252,14,5uNlgK7FEg6r9BGy12P9Sx
8253,3,15049rGLXHwrWtE4euUb5C
8254,15,3NLUIBHlfnMVk81BgxFr42
8255,14,4TJVYq699BO7PagAjXxYhJ
8256,17,2EYVK2tcz2AIOcs87BhwyR
8257,14,3MWdMCAIFPzcIUdiEi8Pao
8258,14,33HRECrmuelZxOpid6XTNX
8259,9,2SSBJhvMsujY94GK5JAtKs
8260,17,0WQiDwKJclirSYG9v5tayI
8261,22,1A3OA6zON5HHueFm4ejrRF
8262,6,3PVRSOQ57O3LO6HCAPkbfY
8263,14,37wuwV4Y7v2e3kLyvt2fAI
8264,15,6EZDbjz2X5XzgIZCtbsrXh
8265,22,21YxK0klhpfLW8budkJaMF
8266,3,2LUVo82IKIpCuBNSaqF0G8
8267,18,3fnL2JDgy4QD04araOl0eY
8268,3,6uZtMNTfU5u8w6fsnXeOdb
8269,13,6m7fhJkK6TbuGDFhBNpgyn
8270,17,4PXH3g9qGgMqDlC52dJw07
8271,9,6b2oQwSGFkzsMtQruIWm2p
8272,22,0WIbzDVEpmOyBnqqdtqIL9
8273,15,7HKxTNVlkHsfMLhigmhC0I
8274,15,0Z2fQ0Avroujey7uTEmMTP
8275,9,2Aqc48sn8He26hmTvQ2BMj
8276,23,5TM2eqdzfWPHklI7YnBmsD
8277,15,1KKuoYESWoUGsau6YYoEMl
8278,13,4QlzkaRHtU8gAdwqjWmO8n
8279,9,42cxPm9jgbaxIVN77XA1m6
8280,17,5QLHGv0DfpeXLNFo7SFEy1
8281,15,0LEoCPq4QlV2h41Fm5ENJ3
8282,6,5GPPI3rnZDptLYRN4vTUoZ
8283,13,1vW6lAtewJNs7oezT8wDQd
8284,9,4vb5W8R6XHysd5oKSNUx8j
8285,17,5bVOX6eyHsML2sB4aMlZEi
8286,0,5ibELGcXGqX5x9TWFeNPxY
8287,11,6txWz9UapYHVxEd7dDIHXT
8288,22,0qmCWYu7hOvriyuqXfPw7I
8289,0,3PJqVKBvamWgzODoRwqZGm
8290,15,1pUNeXXcmAJOyK6TiVL49n
8291,22,4SE81CrzH0qPA8KHqM9Syz
8292,13,5PntSbMHC1ud6Vvl8x56qd
8293,0,113VT0dXCsqDAAfe8JQ2xm
8294,13,3ATIyi8OsM5ciO0CDd2iCs
8295,14,4c6vZqYHFur11FbWATIJ9P
8296,8,4jLv3tDBu8ww2R07DvL12s
8297,8,5AMrnF761nziCWUfjBgRUI
8298,22,4uPi47C1WcnhIbvCx4zCu6
8299,13,4OHVCeQYPncEwZOtNAJZZx
8300,3,5EugXICXL06waHgP4iTI58
8301,15,3soLwFvqNYT90pZHSZhmK2
8302,14,11nv53N7ZnNTCgyl8yxvYd
8303,9,1aLNpg2kKvUncflV8xE5AA
8304,9,3SVAN3BRByDmHOhKyIDxfC
8305,9,17hdos7cv1vAvcfoTU4Pym
8306,0,6mcxQ1Y3uQRU0IHsvdNLH1
8307,22,3rhITD3Q7qlOMCebBTHL8N
8308,13,5bWLIVKl5UrbQ2xEGfAXOK
8309,22,0ZyrgDl8C0Cq9Gt3nPxqvd
8310,2,0dDDB5Y0USPabzqBmajLJr
8311,8,7h69nvFshbhUpesEXBPH0w
8312,8,5XkVQZWvsVwedk0Jv54SVH
8313,13,1yRvKs56kf5QzWelHfKAS8
8314,8,4AzgZff7Jp0zfKljrPWz15
8315,8,6CInKVeUjxZYpTLd177d0S
8316,22,0303qZHRLFhKkOgO80toX9
8317,15,5J7l2wE9wxqod7xIP0jyAB
8318,3,05FgZdqxXg40X0WG8MmWMA
8319,3,1UVll7jjUlqSGxCZ6uXVaD
8320,8,7fI96JHMnvd3Ft70Zzv74G
8321,0,2VmyLy2HQlkevZYboXHM5O
8322,9,7fURZRPkB2S70sYR1naKTK
8323,22,2aC8wwfrM0YeTAzzk8hxqC
8324,22,5yEPxDjbbzUzyauGtnmVEC
8325,22,3m1JFLpKLYgMi1jf6Bu16P
8326,9,4em17FyyrOE8Miw8rJwJhn
8327,9,1A7pz58VR2Lpc19c58QdSo
8328,3,6vTtCOimcPs5H1Jr9d0Aep
8329,0,0uJyE3M3ecGZgzltsQKs3a
8330,21,7LbvpO06tNJzVpbbj96puU
8331,22,1JYs5OOgeW1jAOaiiLlJdx
8332,6,7mEGddVRDdESAibWOnbXoA
8333,9,67Hna13dNDkZvBpTXRIaOJ
8334,13,0XczuPchMUnMpsLvHOsg9Y
8335,3,1v2zyAJrChw5JnfafSkwkJ
8336,22,6L4fEE9awoUnSEy1bmQebb
8337,22,1ddq4weEupa9Mh4SH1ruIY
8338,22,70LIe5IYE2TI8qqxePAoOR
8339,3,6pmuu4qSz2WrtGkBjUfyuz
8340,0,5l6ab2amq8jjuNqaxFsVrl
8341,3,0RxWeRjUUQqGUxOYn5gniE
8342,17,08o1UvE9Jp18ZfGg5NiCnm
8343,8,0z9XPPcA8CC9vnEn4F83If
8344,9,1oPg2EYKf2hbS7aDyE8j3S
8345,9,1ZOeXUr9ieWw80zs1T6pkp
8346,15,2AVRiqNBp1cMVL7PQNzLc4
8347,18,7jOM0KIKgIppqIEvEjixaj
8348,22,5AB637hS20wvfb5tKG3C3O
8349,9,3drQLSnECw7QSHMysFqFx7
8350,13,5tqDIPhoNziW5ew3u4gwdS
8351,2,10hLkl5k0NjO7QAJvoVzIy
8352,8,5zflsn7VI8qyvzrowMoTgF
8353,0,6joAGL5IuD66Qgcz049ObW
8354,3,10CiC7n8xCJJpbNcBpHsXc
8355,13,4yg0yqGeffbqbgwQnl6BE1
8356,3,3DQVgcqaP3iSMbaKsd57l5
8357,21,7v9Ne4758aGFfFc5avh89h
8358,3,697LWfA49GjDHL7utykini
8359,6,5xoUgPXbMNUmoHU0Enwtwq
8360,13,3M0YwlWNPX8cfWQjYsXTpu
8361,0,6IIjmqaDdO6vdEBasXsCve
8362,15,5dKBaysNJtfpyNTRa5lqDb
8363,22,2zzLRQ78kKfPTx8FJQCdC2
8364,22,19503qDaxgCdPL2BhJngij
8365,17,5NtoPBmhY7WGdpsHmpy9Xh
8366,22,3Ehxf88npHMLIBEIM7Klus
8367,9,7BHPGtpuuWWsvE7cCaMuEU
8368,6,4dVYM5ds4vC3HNzcBpExUD
8369,17,7kzKAuUzOITUauHAhoMoxA
8370,6,5n0zgoPE7NJq1E8mbQd4Q6
8371,17,2f14Vwn28w1soYnolluueL
8372,0,20I8RduZC2PWMWTDCZuuAN
8373,22,3gNGi2iUGHXGpBQHce6Nua
8374,22,7mAF2MJdbNT75VrVcgwT6F
8375,13,6UH0zVh1sY3SaenL1ndIr9
8376,14,0yEhNqCwEfy8LHUmnZoHpP
8377,15,7kcyCnpHm1BZGB9Wc7MCZH
8378,3,56NkIxSZZiMpFP5ZNSxtnT
8379,8,5K8XZSzgZvibEVUb9PY3AF
8380,6,6U5hUX40OWY6l0HaPUWElZ
8381,22,2zk1COXk7NaAaDW1KWMuio
8382,22,4z88dsPMPlCPakuhBYkcuP
8383,3,2kS6td1yvmpNgZTt1q5pQq
8384,13,75ARkUKb54dQ86YezuoNhn
8385,17,5nHRIKsXDwUpse9gzrAxLR
8386,9,0fPf9CDFzVnHpcfld5XVtO
8387,8,5PZK7nZBsKjSkXDszKrJ1W
8388,18,3RVupqMb1zXl8FNG9TlWBZ
8389,8,2KjqIRW1pRVK7o5B29UqYI
8390,23,5oUV6yWdDM0R9Q2CizRhIt
8391,13,18fwfypFEcZArzsRZgozs0
8392,0,19CIsQ1HElu4XHdLCMlSqu
8393,15,0eGsygTp906u18L0Oimnem
8394,15,1khoSOxg6VHzvRlVkczrbl
8395,13,5wmVTGxvksXYV9Dz2V2YNi
8396,3,4XTuSMs47SIg35KxhNIUGe
8397,22,75D3n6wnFQmu1HVmLAlWM4
8398,0,10ViidwjGLCfVtGPfdcszR
8399,15,79hW2iblmoT71PtfEj40Rn
8400,15,0NhvXWy3knBLgGGM6Y1Q7R
8401,3,4baAwbpkroYCwSIlaqzNXy
8402,15,2rjOaGr1mcTYePllS8crRf
8403,13,2DFRFqWNahKtFD112H2iEZ
8404,17,5gCMW3tfzuXZfLATnH01Vh
8405,22,33YXSNBTg2KvbGur2E1XUw
8406,15,6Hmj7SrLRbreLVfVS7mV1S
8407,6,0iTpQYzJnYgh7kIxyq8A2O
8408,15,5dvBeCMTzUNjyWIcuykzyh
8409,13,4JMEhtQ4qQ5mwN7eTLpDpG
8410,6,5uB85PzlWrnNnxL2A1TcKD
8411,13,4iG2gAwKXsOcijVaVXzRPW
8412,8,6S8QauFt4SrZbEDD4gzlCd
8413,21,0bXhjlgUddDlJzHOeVM4Tq
8414,22,395C2pn0PdOYPzM4B1jLoO
8415,22,2YIOkqKgg3jZEFoL5qcEPT
8416,22,7hEnqdq7DwBCJxjDd7xMKP
8417,13,3FtYbEfBqAlGO46NUDQSAt
8418,22,2WxgprfaNIgSjXLknXuTCE
8419,22,1LLV80tEAoaoKrboB79vWJ
8420,22,0vD4P4669qdPvVQbNclFZR
8421,22,6tuiDRFaXOBqFLpeTBjAAn
8422,22,24KqWcpyrY1COcRPYt2ef5
8423,22,1jJci4qxiYcOHhQR247rEU
8424,14,6AzQZJLLmEUFurwExaWNjd
8425,9,2lwwrWVKdf3LR9lbbhnr6R
8426,22,14BDEYKBXqn0YndMKl10BW
8427,15,6y20BV5L33R8YXM0YuI38N
8428,17,1m2A0wGb43khkL02TdRt4K
8429,9,1ZOHZ37YIHnVn8dEpNIEhp
8430,13,0x7L1Jp3nvOeaKVg0GGSyt
8431,13,4FlNj8oEuikVspfVWzMZVz
8432,15,1mvyqSb1tOvtVP1qfWEyPa
8433,21,3PbsDnKdrZY0ttX7VE9s5R
8434,6,4xiyq1iRdsxuU1BPUJ490Z
8435,14,2JO3HwMRPeya8bXbtbyPcf
8436,6,1YrnDTqvcnUKxAIeXyaEmU
8437,14,4vnLdmUdkOworoveEzpEST
8438,21,38Ngied9rBORlAbLYNCl4k
8439,9,2AX5E86cn9n2dgioZEjirI
8440,14,24YMfPZROqG0FGrxXSUcpR
8441,14,0T6kwiueP62ten2KLLmQS4
8442,3,56KqaFSGTb7ifpt16t5Y1N
8443,15,7LyIoUsiMtelB1I0I4drEF
8444,8,31alFPGPYXPTGLQfmkp8fh
8445,0,5YB9pnmgrL03yMDXzIFnni
8446,6,2JV6DM5CGcpThMVZtucCqC
8447,8,6sX5sm1wrYYV6ooAirEXAa
8448,9,4YMjssjl6JWPF4ZIcvcwkg
8449,6,49wHCjiu34kM3VRgumQ1tJ
8450,13,0egYMfS7hjEneR86a9K61w
8451,13,4jhsuQCUCJKA5f0bXb6XdJ
8452,8,0kpmeoNfuZ0cys5tCEBCXZ
8453,21,3U0pMjPVdk5UTCghRXqEE5
8454,9,7A3rywP8wA9HbL36NMnD81
8455,8,1oDpnYvcjkgxNc9ytYmxQJ
8456,22,3W5V3fnZGcWb1EPSspF7lW
8457,8,48cEn8VF0sDrpvjUaaCCcu
8458,22,4E0LjJ2894jsfvLMQb6Ti7
8459,23,5xZSbzCVTp0qQt2K6Dfe0V
8460,0,1tYeax0qrIkT2ECT3OJSNp
8461,3,4CWgqHRJjDLd2PCedMz8eY
8462,22,3FzKPS0oVknVlCW3PhxIHl
8463,6,3JocHDZrr2rpOK0xsiZK8T
8464,17,0fW13W2PZe6zq87vqUBR66
8465,0,1EkA7sN0hmllT9sUz7juMN
8466,23,0P1uVFhdZsNkMPbEgtNj5q
8467,22,5O7RVmqK3AYoFfyeafxOqH
8468,17,3ncm3RlvFkSevHb6sXykl9
8469,15,5LYXn7sJCHCIpf9ZiB31H0
8470,21,2yZxK7LuQFcNOlMy6s2zwO
8471,8,2vEUFrRByOKob8yqOd6LuA
8472,17,7fRPW34qS6KkZpMY4iBrJJ
8473,22,5UrmKv9c4nau5uiW9Shz4N
8474,14,12EsXesqewZ7mIwWswf6tn
8475,6,2AMpUK6zPcSecPvDWpuAHs
8476,9,5r2z0FHOoFI06GZEVGDjzM
8477,22,3qoASpDMcnnaWxgRzvIeD5
8478,15,4qO03RMQm88DdpTJcxlglY
8479,17,5LHwD4Djn0iCi0Txq5aiMI
8480,14,3oqJ3POeLfa2TJh6BFLhPM
8481,15,5zpRUKG7MSRZvNjr25vJsl
8482,22,7A6Z9bZgSq8WRuoDIVNM6P
8483,0,2gQaQUhDCNGfBVXTvxAmXQ
8484,15,3KN1A4XVt5lYudW7M6gD9T
8485,14,5HbCsT9WyEhnhw75QUr1A5
